SENSE daaa 1 22-04-2019 11:02:54.068 T: 24.8976001739502 [C]; A:[4, -36, 248]; H: 66.5250244140625
SENSE daaa 44 22-04-2019 11:04:12.362 T: 25.1471996307373 [C]; A:[0, -36, 244]; H: 65.9757080078125
SENSE daab 103 22-04-2019 11:04:12.361 T: 28.76639938354492 [C]; A:[2, 22, 232]; H: 60.802978515625
SENSE daaa 45 22-04-2019 11:04:12.840 T: 25.1471996307373 [C]; A:[2, -36, 242]; H: 65.9757080078125
SENSE daab 104 22-04-2019 11:04:13.066 T: 28.82879829406738 [C]; A:[2, 28, 232]; H: 60.802978515625
SENSE daaa 46 22-04-2019 11:04:13.417 T: 25.1471996307373 [C]; A:[4, -34, 242]; H: 65.9757080078125
SENSE daab 105 22-04-2019 11:04:13.649 T: 28.76639938354492 [C]; A:[2, 22, 236]; H: 60.802978515625
SENSE daaa 47 22-04-2019 11:04:13.994 T: 25.1471996307373 [C]; A:[4, -34, 248]; H: 65.9757080078125
SENSE daab 106 22-04-2019 11:04:14.226 T: 28.82879829406738 [C]; A:[4, 24, 234]; H: 60.7724609375
SENSE daaa 48 22-04-2019 11:04:14.562 T: 25.1471996307373 [C]; A:[4, -38, 248]; H: 65.9451904296875
SENSE daab 107 22-04-2019 11:04:14.788 T: 28.82879829406738 [C]; A:[4, 20, 236]; H: 60.7724609375
SENSE daaa 49 22-04-2019 11:04:15.134 T: 25.1471996307373 [C]; A:[6, -34, 246]; H: 65.9451904296875
SENSE daab 108 22-04-2019 11:04:15.365 T: 28.82879829406738 [C]; A:[2, 24, 226]; H: 60.7724609375
SENSE daab 109 22-04-2019 11:04:15.933 T: 28.82879829406738 [C]; A:[4, 20, 232]; H: 60.71142578125
SENSE daab 110 22-04-2019 11:04:16.436 T: 28.76639938354492 [C]; A:[4, 22, 238]; H: 60.71142578125
SENSE daab 111 22-04-2019 11:04:16.883 T: 28.82879829406738 [C]; A:[0, 24, 254]; H: 60.68853759765625
SENSE daab 112 22-04-2019 11:04:17.331 T: 28.82879829406738 [C]; A:[0, 24, 232]; H: 60.65802001953125
SENSE daab 113 22-04-2019 11:04:17.779 T: 28.82879829406738 [C]; A:[0, 22, 234]; H: 60.65802001953125
SENSE daab 114 22-04-2019 11:04:18.121 T: 28.82879829406738 [C]; A:[2, 22, 238]; H: 60.65802001953125
SENSE daab 115 22-04-2019 11:04:18.464 T: 28.82879829406738 [C]; A:[0, 24, 242]; H: 60.62750244140625
SENSE daab 116 22-04-2019 11:04:18.833 T: 28.82879829406738 [C]; A:[0, 22, 232]; H: 60.62750244140625
SENSE daab 117 22-04-2019 11:04:19.181 T: 28.89119911193847 [C]; A:[0, 24, 234]; H: 60.59698486328125
SENSE daab 118 22-04-2019 11:04:19.524 T: 28.82879829406738 [C]; A:[2, 26, 242]; H: 60.59698486328125
SENSE daab 119 22-04-2019 11:04:19.878 T: 28.82879829406738 [C]; A:[0, 20, 230]; H: 60.59698486328125
SENSE daad 42 22-04-2019 11:04:04.630 T: 25.08479881286621 [C]; A:[2, 0, 234]; H: 66.86834716796875
SENSE daab 120 22-04-2019 11:04:20.341 T: 28.82879829406738 [C]; A:[0, 22, 232]; H: 60.59698486328125
SENSE daaa 50 22-04-2019 11:04:15.711 T: 25.1471996307373 [C]; A:[4, -34, 248]; H: 65.92230224609375
SENSE daab 121 22-04-2019 11:04:20.914 T: 28.82879829406738 [C]; A:[0, 20, 238]; H: 60.56646728515625
SENSE daad 43 22-04-2019 11:04:20.737 T: 25.1471996307373 [C]; A:[0, 2, 230]; H: 66.38006591796875
SENSE daab 122 22-04-2019 11:04:21.491 T: 28.89119911193847 [C]; A:[0, 16, 240]; H: 60.56646728515625
SENSE daab 123 22-04-2019 11:04:22.058 T: 28.89119911193847 [C]; A:[0, 22, 238]; H: 60.53594970703125
SENSE daad 44 22-04-2019 11:04:21.899 T: 25.1471996307373 [C]; A:[0, 0, 234]; H: 66.38006591796875
SENSE daab 124 22-04-2019 11:04:22.521 T: 28.89119911193847 [C]; A:[4, 24, 228]; H: 60.53594970703125
SENSE daab 125 22-04-2019 11:04:23.098 T: 28.89119911193847 [C]; A:[0, 26, 236]; H: 60.53594970703125
SENSE daad 45 22-04-2019 11:04:22.947 T: 25.1471996307373 [C]; A:[0, 0, 232]; H: 66.38006591796875
SENSE daab 126 22-04-2019 11:04:23.567 T: 28.89119911193847 [C]; A:[0, 24, 238]; H: 60.53594970703125
SENSE daab 127 22-04-2019 11:04:24.138 T: 28.82879829406738 [C]; A:[6, 20, 236]; H: 60.56646728515625
SENSE daad 46 22-04-2019 11:04:23.986 T: 25.1471996307373 [C]; A:[-6, 2, 228]; H: 66.38006591796875
